Código Dane departamento,Departamento,Código Dane municipio,Municipio,Desagregación cultivo,Cultivo,Ciclo del cultivo,Grupo cultivo,Subgrupo,Año,Periodo,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha),Nombre científico del cultivo,Código del cultivo,Estado físico del cultivo,_depto_norm,_cultivo_norm
23,Córdoba,23001,Montería,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,1105.0,570.0,6270.0,11.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23001,Montería,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,550.0,240.0,2640.0,11.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020A,400.0,400.0,1190.0,2.98,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021A,250.0,250.0,1190.0,4.76,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022A,20.0,0.0,0.0,0.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022B,0.0,20.0,80.0,4.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023A,150.0,0.0,0.0,0.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023B,300.0,150.0,600.0,4.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024A,400.0,300.0,1200.0,4.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024B,0.0,150.0,600.0,4.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025A,300.0,0.0,0.0,0.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025B,0.0,300.0,1200.0,4.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2019,2019A,5440.0,5340.0,30502.08,5.71,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2019,2019B,1360.0,1310.0,7482.72,5.71,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2020,2020A,5000.0,5000.0,28560.0,5.71,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2020,2020B,1400.0,1350.0,7711.2,5.71,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2021,2021A,5500.0,400.0,1904.0,4.76,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2021,2021B,700.0,300.0,1785.0,5.95,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2022,2022A,500.0,0.0,0.0,0.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2022,2022B,300.0,680.0,3264.0,4.8,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2023,2023A,300.0,0.0,0.0,0.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2023,2023B,600.0,300.0,1440.0,4.8,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2024,2024A,1600.0,400.0,2000.0,5.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2024,2024B,0.0,700.0,3360.0,4.8,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2025,2025A,1400.0,0.0,0.0,0.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2025,2025B,0.0,1400.0,6720.0,4.8,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23068,Ayapel,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,70.0,40.0,800.0,20.0,Saccharum officinarum,2030402,Caña o verde,CORDOBA,Caña
23,Córdoba,23068,Ayapel,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,50.0,20.0,800.0,40.0,Saccharum officinarum,2030402,Caña o verde,CORDOBA,Caña
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,230.0,230.0,414.0,1.8,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,20.0,0.0,0.0,0.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,0.0,20.0,36.0,1.8,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,20.0,0.0,0.0,0.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,20.0,20.0,36.0,1.8,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,0.0,20.0,36.0,1.8,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,150.0,0.0,0.0,0.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,0.0,150.0,270.0,1.8,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,100.0,0.0,0.0,0.0,Zea mays,1010402,Grano seco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,300.0,300.0,540.0,1.8,Zea mays,1010497,En fresco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,250.0,250.0,450.0,1.8,Zea mays,1010497,En fresco,CORDOBA,Maíz
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,2450.0,2050.0,9000.0,4.39,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2020,2020,2108.44,2050.0,14350.0,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2021,2021,2158.44,2108.44,14759.08,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2022,2022,2158.44,2158.44,15109.08,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2023,2023,2158.44,2158.44,15109.08,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2024,2024,2158.44,2158.44,15109.08,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2025,2025,2158.44,2158.44,15109.08,7.0,Mangifera indica,2044299,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2020,2020,341.56,0.0,0.0,0.0,Mangifera indica,2044201,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2021,2021,391.56,341.56,4781.84,14.0,Mangifera indica,2044201,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2022,2022,441.56,391.56,5481.84,14.0,Mangifera indica,2044201,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2023,2023,441.56,391.56,5481.84,14.0,Mangifera indica,2044201,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2024,2024,441.56,391.56,5481.84,14.0,Mangifera indica,2044201,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2025,2025,441.56,391.56,5481.84,14.0,Mangifera indica,2044201,En fresco,CORDOBA,Mango
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,30.0,30.0,360.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,20.0,20.0,240.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,70.0,68.0,816.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,30.0,28.0,336.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,20.0,20.0,240.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,33.0,33.0,396.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,25.0,33.0,396.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,25.0,25.0,300.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,25.0,12.0,144.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,25.0,28.0,336.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,25.0,25.0,300.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,25.0,25.0,300.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,25.0,25.0,300.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Ñame demás variedades,Ñame,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,25.0,25.0,300.0,12.0,Dioscorea sp.,1080699,En fresco,CORDOBA,Ñame
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,80.0,80.0,1200.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,60.0,60.0,900.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,70.0,70.0,1050.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,80.0,80.0,1200.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,60.0,60.0,900.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,60.0,60.0,900.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Patilla,Patilla,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,60.0,60.0,900.0,15.0,Citrullus lanatus,1052200,En fresco,CORDOBA,Patilla
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,50.0,50.0,400.0,8.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,25.0,20.0,160.0,8.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,60.0,50.0,400.0,8.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,60.0,60.0,480.0,8.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,70.0,60.0,480.0,8.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,70.0,100.0,1000.0,10.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,50.0,70.0,700.0,10.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,50.0,50.0,500.0,10.0,Manihot esculenta,1081001,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,60.0,60.0,900.0,15.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,0.0,60.0,720.0,12.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23068,Ayapel,Yuca industrial,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,30.0,0.0,0.0,0.0,Manihot esculenta,1081002,En fresco,CORDOBA,Yuca
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,50.0,50.0,500.0,10.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,20.0,20.0,200.0,10.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,15.0,15.0,300.0,20.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,18.0,15.0,300.0,20.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,10.0,8.0,120.0,15.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,12.0,12.0,180.0,15.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,7.0,7.0,91.0,13.0,Cucurbita maxima,1050200,En fresco,CORDOBA,Ahuyama
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019A,100.0,40.0,47.6,1.19,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019B,100.0,100.0,119.0,1.19,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020A,130.0,70.0,107.1,1.53,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020B,130.0,130.0,154.7,1.19,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021A,140.0,140.0,666.4,4.76,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021B,80.0,80.0,380.8,4.76,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022A,120.0,100.0,500.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022B,75.0,70.0,350.0,5.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023A,140.0,140.0,770.0,5.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023B,120.0,120.0,660.0,5.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024A,140.0,140.0,770.0,5.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024B,130.0,130.0,715.0,5.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025A,160.0,0.0,0.0,0.0,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025B,160.0,320.0,1760.0,5.5,Oryza sativa,1010102,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2019,2019A,150.0,150.0,892.5,5.95,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2019,2019B,150.0,150.0,714.0,4.76,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2020,2020A,150.0,150.0,357.0,2.38,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2020,2020B,150.0,150.0,714.0,4.76,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2021,2021A,150.0,150.0,1071.0,7.14,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2021,2021B,150.0,150.0,1071.0,7.14,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2022,2022A,150.0,130.0,780.0,6.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2022,2022B,140.0,120.0,840.0,7.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2023,2023A,165.0,165.0,1155.0,7.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2023,2023B,150.0,150.0,1050.0,7.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2024,2024A,120.0,120.0,840.0,7.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2024,2024B,110.0,110.0,660.0,6.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2025,2025A,155.0,0.0,0.0,0.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Arroz secano mecanizado,Arroz,Transitorio,Cereales,Cereales,2025,2025B,110.0,265.0,1590.0,6.0,Oryza sativa,1010103,Paddy o cascara verde,CORDOBA,Arroz
23,Córdoba,23079,Buenavista,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,238.0,230.0,9200.0,40.0,Saccharum officinarum,2030402,Caña o verde,CORDOBA,Caña
23,Córdoba,23079,Buenavista,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,242.0,242.0,9680.0,40.0,Saccharum officinarum,2030402,Caña o verde,CORDOBA,Caña
23,Córdoba,23079,Buenavista,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,242.0,242.0,9680.0,40.0,Saccharum officinarum,2030402,Caña o verde,CORDOBA,Caña
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2019,2019,12.0,0.0,0.0,0.0,Citrus limon,2043699,En fresco,CORDOBA,Limón
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2020,2020,14.0,12.0,96.0,8.0,Citrus limon,2043699,En fresco,CORDOBA,Limón
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2021,2021,34.0,14.0,126.0,9.0,Citrus limon,2043699,En fresco,CORDOBA,Limón
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2022,2022,44.0,34.0,323.0,9.5,Citrus limon,2043699,En fresco,CORDOBA,Limón
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2023,2023,44.0,34.0,306.0,9.0,Citrus limon,2043699,En fresco,CORDOBA,Limón
23,Córdoba,23079,Buenavista,Limón demás variedades,Limón,Permanente,Frutales,Cítricos,2024,2024,37.0,27.0,189.0,7.0,Citrus limon,2043699,En fresco,CORDOBA,Limón
